origin,destination,count,iata,name,city,state,country,latitude,longitude,origin_sum,state_group,ori_state_flights
MIA,PIT,174,X60,Williston Municipal,Williston,FL,USA,29.35422,-82.47288194,0,,
MIA,RDU,1098,X63,Humacao,Humacao,PR,USA,18.13801667,-65.8007175,0,,
MIA,RIC,151,X66,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,VI,USA,18.33856722,-64.94070111,0,,
MIA,SDF,365,X67,Christiansted Harbor Seaplane Base,Christiansted,VI,USA,17.74719528,-64.70486444,0,,
MIA,SEA,366,X95,Diego Jimenez Torres,Fajardo,PR,USA,18.30800972,-65.66182806,0,,
MIA,SFO,1097,X96,Cruz Bay Harbor Seaplane Base,Cruz Bay,VI,USA,18.33689833,-64.79958306,0,,
MIA,SJU,2559,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111,14112,,
MIA,STL,732,XVG,Longville Municipal,Longville,MN,USA,46.99016361,-94.20400222,0,,
MIA,STT,732,Y03,Springfield Municipal,Springfield,SD,USA,42.87999833,-97.90117972,0,,
MIA,STX,349,Y14,Marv Skie-Lincoln County,Tea,SD,USA,43.45747694,-96.80199528,0,,
MIA,TLH,832,Y15,Cheboygan City-County,Cheboygan,MI,USA,45.65371028,-84.51927306,0,,
MIA,TPA,1829,Y19,Mandan Municipal,Mandan,ND,USA,46.76823667,-100.8943433,0,,
MIA,XNA,154,Y27,Standing Rock,Fort Yates,ND,USA,46.06638556,-100.6348492,0,,
MKE,ABE,1,Y31,West Branch Community,West Branch,MI,USA,44.244825,-84.17980472,0,,
MKE,ATL,3606,Y37,Park River Municipal,Park River,ND,USA,48.39443778,-97.78147889,0,,
MKE,ATW,1030,Y47,New Hudson,New Hudson,MI,USA,42.50311694,-83.62371667,0,,
MKE,AVP,1,Y50,Wautoma Municipal,Wautoma,WI,USA,44.04162556,-89.30448694,0,,
MKE,BDL,539,Y51,Viroqua Municipal,Viroqua,WI,USA,43.57913917,-90.90096333,0,,
MKE,BHM,1,Y55,Crandon Municipal,Crandon,WI,USA,45.51662972,-88.93344694,0,,
MKE,BNA,771,Y63,Elbow Lake Municipal,Elbow Lake,MN,USA,45.98607111,-95.99199861,0,,
MKE,BOS,208,Y66,Drummond Island,Drummond Island,MI,USA,46.00931139,-83.74393417,0,,
MKE,BWI,1293,Y68,Tracy Municipal,Tracy,MN,USA,44.24995694,-95.60445389,0,,
MKE,CLE,2226,Y70,Ionia County,Ionia,MI,USA,42.93769972,-85.06066722,0,,
MKE,CLT,245,Y74,Hankins,Parshall,ND,USA,47.93640083,-102.1421142,0,,
MKE,CMH,1054,Y83,Sandusky City,Sandusky,MI,USA,43.45418694,-82.84938028,0,,
MKE,CVG,840,Y93,Atlanta Municipal,Atlanta,MI,USA,45.00000833,-84.13333667,0,,
MKE,CWA,285,YAK,Yakutat,Yakutat,AK,USA,59.50336056,-139.6602261,725,,
MKE,DAY,608,YAP,Yap International,NA,NA,Federated States of Micronesia,9.5167,138.1,0,,
MKE,DCA,122,YIP,Willow Run,Detroit,MI,USA,42.2379275,-83.53040889,0,,
MKE,DEN,1449,YKM,Yakima Air Terminal,Yakima,WA,USA,46.56816972,-120.5440594,340,,
MKE,DFW,747,YKN,Chan Gurney Municipal,Yankton,SD,USA,42.91669444,-97.38594444,0,,
MKE,DSM,723,YNG,Youngstown-Warren Regional,Youngstown,OH,USA,41.26073556,-80.67909667,0,,
MKE,DTW,1905,YUM,Yuma MCAS-Yuma International,Yuma,AZ,USA,32.65658333,-114.6059722,3871,,
MKE,EWR,2524,Z08,Ofu,Ofu Village,AS,USA,14.18435056,-169.6700236,0,,
MKE,FAR,1,Z09,Kasigluk,Kasigluk,AK,USA,60.87202194,-162.5248094,0,,
MKE,FLL,43,Z13,Akiachak,Akiachak,AK,USA,60.90453167,-161.42091,0,,
MKE,FNT,839,Z17,Ophir,Ophir,AK,USA,63.1460375,-156.529865,0,,
MKE,GRB,774,Z40,Goose Bay,Goose Bay,AK,USA,61.39445139,-149.8455556,0,,
MKE,GRR,1244,Z55,Lake Louise,Lake Louise,AK,USA,62.29368944,-146.5794219,0,,
MKE,IAH,1671,Z73,Nelson Lagoon,Nelson Lagoon,AK,USA,56.00753611,-161.1603672,0,,
MKE,IND,738,Z84,Clear,Clear A.F.B.,AK,USA,64.30120361,-149.1201436,0,,
MKE,LAS,531,Z91,Birch Creek,Birch Creek,AK,USA,66.27399583,-145.8240381,0,,
MKE,LAX,355,Z95,Cibecue,Cibecue,AZ,USA,34.00333333,-110.4441667,0,,
MKE,LGA,590,ZEF,Elkin Municipal,Elkin,NC,USA,36.28002361,-80.78606861,0,,
MKE,MCI,2,ZER,Schuylkill Cty/Joe Zerbey,Pottsville,PA,USA,40.70644889,-76.37314667,0,,
MKE,MCO,830,ZPH,Zephyrhills Municipal,Zephyrhills,FL,USA,28.22806472,-82.15591639,0,,
MKE,MEM,734,ZUN,Black Rock,Zuni,NM,USA,35.08322694,-108.7917769,0,,
MKE,MKG,264,ZZV,Zanesville Municipal,Zanesville,OH,USA,39.94445833,-81.89210528,0,,
MKE,MQT,357,,,,,,,,,,
MKE,MSN,1294,,,,,,,,,,
MKE,MSP,3464,,,,,,,,,,
MKE,OMA,703,,,,,,,,,,
MKE,ORD,3541,,,,,,,,,,
MKE,PHL,775,,,,,,,,,,
MKE,PHX,867,,,,,,,,,,
MKE,PIT,1082,,,,,,,,,,
MKE,RDU,490,,,,,,,,,,
MKE,RSW,226,,,,,,,,,,
MKE,SAN,106,,,,,,,,,,
MKE,SDF,258,,,,,,,,,,
MKE,SEA,122,,,,,,,,,,
MKE,SFO,115,,,,,,,,,,
MKE,SLC,6,,,,,,,,,,
MKE,STL,320,,,,,,,,,,
MKE,TPA,178,,,,,,,,,,
MKE,TUS,2,,,,,,,,,,
MKG,FNT,109,,,,,,,,,,
MKG,GRR,24,,,,,,,,,,
MKG,MKE,263,,,,,,,,,,
MLB,ATL,2000,,,,,,,,,,
MLB,LGA,2,,,,,,,,,,
MLI,ATL,2592,,,,,,,,,,
MLI,DEN,719,,,,,,,,,,
MLI,DFW,587,,,,,,,,,,
MLI,DTW,755,,,,,,,,,,
MLI,LAS,51,,,,,,,,,,
MLI,MCO,172,,,,,,,,,,
MLI,MEM,669,,,,,,,,,,
MLI,MSP,442,,,,,,,,,,
MLI,ORD,2580,,,,,,,,,,
MLU,ATL,983,,,,,,,,,,
MLU,DFW,966,,,,,,,,,,
MLU,IAH,581,,,,,,,,,,
MOB,ATL,2225,,,,,,,,,,
MOB,DFW,1399,,,,,,,,,,
MOB,IAH,1420,,,,,,,,,,
MOB,MEM,1094,,,,,,,,,,
MOB,ORD,210,,,,,,,,,,
MOD,BFL,1,,,,,,,,,,
MOD,LAX,679,,,,,,,,,,
MOD,ONT,1,,,,,,,,,,
MOD,RNO,1,,,,,,,,,,
MOD,SFO,1643,,,,,,,,,,
MOT,MSP,1085,,,,,,,,,,
MQT,GRB,322,,,,,,,,,,
MQT,MKE,356,,,,,,,,,,
MQT,ORD,313,,,,,,,,,,
MRY,DEN,365,,,,,,,,,,
MRY,LAS,14,,,,,,,,,,
MRY,LAX,2758,,,,,,,,,,
MRY,LGB,435,,,,,,,,,,
MRY,ONT,246,,,,,,,,,,
MRY,PHX,910,,,,,,,,,,
MRY,SAN,445,,,,,,,,,,
MRY,SFO,2428,,,,,,,,,,
MRY,SLC,6,,,,,,,,,,
MSN,ATL,384,,,,,,,,,,
MSN,ATW,1,,,,,,,,,,
MSN,CLE,317,,,,,,,,,,
MSN,CVG,259,,,,,,,,,,
MSN,DCA,287,,,,,,,,,,
MSN,DEN,943,,,,,,,,,,
MSN,DFW,947,,,,,,,,,,
MSN,DSM,1,,,,,,,,,,
MSN,DTW,1603,,,,,,,,,,
MSN,EWR,313,,,,,,,,,,
MSN,LGA,622,,,,,,,,,,
MSN,MCI,249,,,,,,,,,,
MSN,MEM,359,,,,,,,,,,
MSN,MKE,1293,,,,,,,,,,
MSN,MSP,1439,,,,,,,,,,
MSN,ORD,4943,,,,,,,,,,
MSN,RFD,1,,,,,,,,,,
MSO,DEN,1107,,,,,,,,,,
MSO,MSP,189,,,,,,,,,,
MSO,ORD,105,,,,,,,,,,
MSO,PIH,2,,,,,,,,,,
MSO,SFO,12,,,,,,,,,,
MSO,SLC,1841,,,,,,,,,,
MSP,ABQ,677,,,,,,,,,,
MSP,ALB,57,,,,,,,,,,
MSP,ALO,323,,,,,,,,,,
MSP,ANC,826,,,,,,,,,,
MSP,ATL,5369,,,,,,,,,,
MSP,ATW,89,,,,,,,,,,
MSP,AUS,54,,,,,,,,,,
MSP,AVL,364,,,,,,,,,,
MSP,AZO,246,,,,,,,,,,
MSP,BDL,933,,,,,,,,,,
MSP,BGR,11,,,,,,,,,,
MSP,BIL,820,,,,,,,,,,
MSP,BIS,1052,,,,,,,,,,
MSP,BJI,74,,,,,,,,,,
MSP,BNA,781,,,,,,,,,,
MSP,BOI,807,,,,,,,,,,
MSP,BOS,1563,,,,,,,,,,
MSP,BTV,75,,,,,,,,,,
MSP,BUF,229,,,,,,,,,,
MSP,BWI,1017,,,,,,,,,,
MSP,BZN,878,,,,,,,,,,
MSP,CHS,27,,,,,,,,,,
MSP,CID,412,,,,,,,,,,
MSP,CLE,1876,,,,,,,,,,
MSP,CLT,1814,,,,,,,,,,
MSP,CMH,1076,,,,,,,,,,
MSP,CMX,318,,,,,,,,,,
MSP,COS,449,,,,,,,,,,
MSP,CPR,31,,,,,,,,,,
MSP,CVG,1760,,,,,,,,,,
MSP,CWA,13,,,,,,,,,,
MSP,DAY,692,,,,,,,,,,
MSP,DCA,2194,,,,,,,,,,
MSP,DEN,5374,,,,,,,,,,
MSP,DFW,2851,,,,,,,,,,
MSP,DLH,1290,,,,,,,,,,
MSP,DSM,929,,,,,,,,,,
MSP,DTW,5459,,,,,,,,,,
MSP,EGE,112,,,,,,,,,,
MSP,EWR,3144,,,,,,,,,,
MSP,FAI,205,,,,,,,,,,
MSP,FAR,1744,,,,,,,,,,
MSP,FCA,209,,,,,,,,,,
MSP,FLL,475,,,,,,,,,,
MSP,FNT,355,,,,,,,,,,
MSP,FSD,1925,,,,,,,,,,
MSP,FWA,242,,,,,,,,,,
MSP,GEG,826,,,,,,,,,,
MSP,GFK,1371,,,,,,,,,,
MSP,GRB,1408,,,,,,,,,,
MSP,GRR,1645,,,,,,,,,,
MSP,GSO,365,,,,,,,,,,
MSP,GTF,195,,,,,,,,,,
MSP,HDN,112,,,,,,,,,,
MSP,HLN,365,,,,,,,,,,
MSP,HNL,366,,,,,,,,,,
MSP,IAD,710,,,,,,,,,,
MSP,IAH,2451,,,,,,,,,,
MSP,ICT,714,,,,,,,,,,
MSP,IDA,336,,,,,,,,,,
MSP,IND,1661,,,,,,,,,,
MSP,INL,72,,,,,,,,,,
MSP,JAC,117,,,,,,,,,,
MSP,JAX,201,,,,,,,,,,
MSP,JFK,1441,,,,,,,,,,
MSP,LAN,157,,,,,,,,,,
MSP,LAS,2461,,,,,,,,,,
MSP,LAX,2389,,,,,,,,,,
MSP,LGA,2723,,,,,,,,,,
MSP,LIT,157,,,,,,,,,,
MSP,LNK,106,,,,,,,,,,
MSP,LSE,433,,,,,,,,,,
MSP,MBS,109,,,,,,,,,,
MSP,MCI,1976,,,,,,,,,,
MSP,MCO,1931,,,,,,,,,,
MSP,MDT,197,,,,,,,,,,
MSP,MDW,1367,,,,,,,,,,
MSP,MEM,2551,,,,,,,,,,
MSP,MIA,908,,,,,,,,,,
MSP,MKE,3619,,,,,,,,,,
MSP,MLI,450,,,,,,,,,,
MSP,MOT,1085,,,,,,,,,,
MSP,MSN,1438,,,,,,,,,,
MSP,MSO,189,,,,,,,,,,
MSP,MYR,27,,,,,,,,,,
MSP,OKC,542,,,,,,,,,,
MSP,OMA,1177,,,,,,,,,,
MSP,ORD,9356,,,,,,,,,,
MSP,ORF,122,,,,,,,,,,
MSP,PDX,1501,,,,,,,,,,
MSP,PHL,1709,,,,,,,,,,
MSP,PHX,3515,,,,,,,,,,
MSP,PIR,3,,,,,,,,,,
MSP,PIT,1006,,,,,,,,,,
MSP,PSP,214,,,,,,,,,,
MSP,PVD,6,,,,,,,,,,
MSP,PWM,42,,,,,,,,,,
MSP,RAP,877,,,,,,,,,,
MSP,RDU,726,,,,,,,,,,
MSP,RHI,221,,,,,,,,,,
MSP,RIC,339,,,,,,,,,,
MSP,ROC,134,,,,,,,,,,
MSP,RST,881,,,,,,,,,,
MSP,RSW,647,,,,,,,,,,
MSP,SAN,1330,,,,,,,,,,
MSP,SAT,190,,,,,,,,,,
MSP,SAV,27,,,,,,,,,,
MSP,SBN,365,,,,,,,,,,
MSP,SDF,707,,,,,,,,,,
MSP,SEA,2475,,,,,,,,,,
MSP,SFO,1909,,,,,,,,,,
MSP,SGF,359,,,,,,,,,,
MSP,SJC,693,,,,,,,,,,
MSP,SJU,26,,,,,,,,,,
MSP,SLC,2197,,,,,,,,,,
MSP,SMF,809,,,,,,,,,,
MSP,SNA,1037,,,,,,,,,,
MSP,SPI,1,,,,,,,,,,
MSP,STL,1626,,,,,,,,,,
MSP,SUX,121,,,,,,,,,,
MSP,TPA,1005,,,,,,,,,,
MSP,TUL,717,,,,,,,,,,
MSP,TUS,439,,,,,,,,,,
MSP,TVC,346,,,,,,,,,,
MSP,TYS,365,,,,,,,,,,
MSP,XNA,677,,,,,,,,,,
MSY,ATL,4695,,,,,,,,,,
MSY,AUS,443,,,,,,,,,,
MSY,BHM,1012,,,,,,,,,,
MSY,BNA,1010,,,,,,,,,,
MSY,BOS,254,,,,,,,,,,
MSY,BWI,391,,,,,,,,,,
MSY,CLE,54,,,,,,,,,,
MSY,CLT,1504,,,,,,,,,,
MSY,CMH,1,,,,,,,,,,
MSY,CVG,193,,,,,,,,,,
MSY,DAL,2079,,,,,,,,,,
MSY,DCA,430,,,,,,,,,,
MSY,DEN,1176,,,,,,,,,,
MSY,DFW,2501,,,,,,,,,,
MSY,DTW,53,,,,,,,,,,
MSY,EWR,1129,,,,,,,,,,
MSY,FLL,594,,,,,,,,,,
MSY,HOU,3737,,,,,,,,,,
MSY,IAD,457,,,,,,,,,,
MSY,IAH,4257,,,,,,,,,,
MSY,IND,10,,,,,,,,,,
MSY,JAX,472,,,,,,,,,,
MSY,JFK,1070,,,,,,,,,,
MSY,LAS,727,,,,,,,,,,
MSY,LAX,928,,,,,,,,,,
MSY,LGA,511,,,,,,,,,,
MSY,MCI,461,,,,,,,,,,
MSY,MCO,1566,,,,,,,,,,
MSY,MDW,390,,,,,,,,,,
MSY,MEM,1003,,,,,,,,,,
MSY,MIA,1097,,,,,,,,,,
MSY,MSP,16,,,,,,,,,,
MSY,OKC,1,,,,,,,,,,
MSY,ORD,1458,,,,,,,,,,
MSY,PHL,1046,,,,,,,,,,
MSY,PHX,365,,,,,,,,,,
MSY,RDU,472,,,,,,,,,,
MSY,SAT,432,,,,,,,,,,
MSY,SLC,329,,,,,,,,,,
MSY,TPA,1097,,,,,,,,,,
MSY,TWF,1,,,,,,,,,,
MTJ,ATL,37,,,,,,,,,,
MTJ,DEN,1591,,,,,,,,,,
MTJ,DFW,232,,,,,,,,,,
MTJ,EWR,21,,,,,,,,,,
MTJ,IAH,261,,,,,,,,,,
MTJ,LAX,18,,,,,,,,,,
MTJ,ORD,30,,,,,,,,,,
MTJ,SLC,229,,,,,,,,,,
MYR,ATL,1854,,,,,,,,,,
MYR,BOS,45,,,,,,,,,,
MYR,CLT,2216,,,,,,,,,,
MYR,CVG,13,,,,,,,,,,
MYR,DTW,287,,,,,,,,,,
MYR,EWR,234,,,,,,,,,,
MYR,IAD,533,,,,,,,,,,
MYR,ILM,1,,,,,,,,,,
MYR,LGA,124,,,,,,,,,,
MYR,MSP,27,,,,,,,,,,
MYR,PHL,1,,,,,,,,,,
OAJ,ATL,1178,,,,,,,,,,
OAJ,CLT,6,,,,,,,,,,
OAK,ABQ,1004,,,,,,,,,,
OAK,ATL,88,,,,,,,,,,
OAK,AUS,236,,,,,,,,,,
OAK,BNA,363,,,,,,,,,,
OAK,BOI,667,,,,,,,,,,
OAK,BOS,518,,,,,,,,,,
OAK,BUR,5420,,,,,,,,,,
OAK,DEN,3101,,,,,,,,,,
OAK,DFW,725,,,,,,,,,,
OAK,FLL,13,,,,,,,,,,
OAK,GEG,726,,,,,,,,,,
OAK,HNL,121,,,,,,,,,,
OAK,HOU,711,,,,,,,,,,
OAK,IAD,841,,,,,,,,,,
OAK,IAH,721,,,,,,,,,,
OAK,JFK,1177,,,,,,,,,,
OAK,KOA,4,,,,,,,,,,
OAK,LAS,4642,,,,,,,,,,
OAK,LAX,7578,,,,,,,,,,
OAK,LGB,1632,,,,,,,,,,
OAK,MCI,684,,,,,,,,,,
OAK,MDW,1720,,,,,,,,,,
OAK,OGG,60,,,,,,,,,,
OAK,ONT,3701,,,,,,,,,,
OAK,ORD,59,,,,,,,,,,
OAK,PDX,2482,,,,,,,,,,
OAK,PHX,4213,,,,,,,,,,
OAK,RNO,1331,,,,,,,,,,
OAK,SAN,5851,,,,,,,,,,
OAK,SEA,5047,,,,,,,,,,
OAK,SLC,3146,,,,,,,,,,
OAK,SMF,1,,,,,,,,,,
OAK,SNA,3645,,,,,,,,,,
OAK,TUS,307,,,,,,,,,,
OGG,ANC,27,,,,,,,,,,
OGG,DEN,163,,,,,,,,,,
OGG,DFW,366,,,,,,,,,,
OGG,HNL,12383,,,,,,,,,,
OGG,ITO,366,,,,,,,,,,
OGG,KOA,1379,,,,,,,,,,
OGG,LAX,2058,,,,,,,,,,
OGG,LIH,60,,,,,,,,,,
OGG,OAK,60,,,,,,,,,,
OGG,PDX,366,,,,,,,,,,
OGG,PHX,586,,,,,,,,,,
OGG,SAN,280,,,,,,,,,,
OGG,SEA,533,,,,,,,,,,
OGG,SFO,932,,,,,,,,,,
OGG,SLC,261,,,,,,,,,,
OGG,SMF,60,,,,,,,,,,
OGG,SNA,60,,,,,,,,,,
OKC,ABQ,231,,,,,,,,,,
OKC,ATL,1884,,,,,,,,,,
OKC,AUS,87,,,,,,,,,,
OKC,BMI,1,,,,,,,,,,
OKC,BWI,366,,,,,,,,,,
OKC,CLE,21,,,,,,,,,,
OKC,CVG,769,,,,,,,,,,
OKC,DAL,1687,,,,,,,,,,
OKC,DEN,2848,,,,,,,,,,
OKC,DFW,2845,,,,,,,,,,
OKC,DTW,604,,,,,,,,,,
OKC,EWR,361,,,,,,,,,,
OKC,HOU,1353,,,,,,,,,,
OKC,IAD,5,,,,,,,,,,
OKC,IAH,2635,,,,,,,,,,
OKC,LAS,471,,,,,,,,,,
OKC,LAX,500,,,,,,,,,,
OKC,MCI,1144,,,,,,,,,,
OKC,MCO,9,,,,,,,,,,
OKC,MEM,883,,,,,,,,,,
OKC,MSP,617,,,,,,,,,,
OKC,ONT,231,,,,,,,,,,
OKC,ORD,2038,,,,,,,,,,
OKC,PHX,1513,,,,,,,,,,
OKC,SAN,302,,,,,,,,,,
OKC,SAT,89,,,,,,,,,,
OKC,SLC,743,,,,,,,,,,
OKC,SMF,226,,,,,,,,,,
OKC,STL,688,,,,,,,,,,
OKC,TUL,1,,,,,,,,,,
OMA,ABQ,1,,,,,,,,,,
OMA,ATL,1731,,,,,,,,,,
OMA,ATW,1,,,,,,,,,,
OMA,BHM,1,,,,,,,,,,
OMA,CLE,428,,,,,,,,,,
OMA,COS,1,,,,,,,,,,
OMA,CVG,1002,,,,,,,,,,
OMA,DEN,3231,,,,,,,,,,
OMA,DFW,1748,,,,,,,,,,
OMA,DSM,1,,,,,,,,,,
OMA,DTW,1324,,,,,,,,,,
OMA,EWR,1080,,,,,,,,,,
OMA,GRB,1,,,,,,,,,,
OMA,IAH,2099,,,,,,,,,,
OMA,LAS,1083,,,,,,,,,,
OMA,LNK,1,,,,,,,,,,
OMA,MCO,9,,,,,,,,,,
OMA,MDW,2045,,,,,,,,,,
OMA,MEM,763,,,,,,,,,,
OMA,MKE,701,,,,,,,,,,
OMA,MSP,1163,,,,,,,,,,
OMA,ONT,304,,,,,,,,,,
OMA,ORD,4045,,,,,,,,,,
OMA,PHX,2067,,,,,,,,,,
OMA,SAN,314,,,,,,,,,,
OMA,SLC,609,,,,,,,,,,
OMA,STL,1033,,,,,,,,,,
OMA,TUS,221,,,,,,,,,,
OME,ANC,729,,,,,,,,,,
OME,OTZ,361,,,,,,,,,,
ONT,ABQ,443,,,,,,,,,,
ONT,ATL,797,,,,,,,,,,
ONT,AUS,304,,,,,,,,,,
ONT,BNA,365,,,,,,,,,,
ONT,BOI,471,,,,,,,,,,
ONT,COS,458,,,,,,,,,,
ONT,DEN,1544,,,,,,,,,,
ONT,DFW,1742,,,,,,,,,,
ONT,ELP,382,,,,,,,,,,
ONT,FAT,238,,,,,,,,,,
ONT,GEG,440,,,,,,,,,,
ONT,GJT,1,,,,,,,,,,
ONT,IAH,1093,,,,,,,,,,
ONT,JFK,248,,,,,,,,,,
ONT,LAS,3494,,,,,,,,,,
ONT,LAX,24,,,,,,,,,,
ONT,MCI,302,,,,,,,,,,
ONT,MRY,246,,,,,,,,,,
ONT,OAK,3697,,,,,,,,,,
ONT,OKC,231,,,,,,,,,,
ONT,OMA,303,,,,,,,,,,
ONT,PDX,60,,,,,,,,,,
ONT,PHX,5628,,,,,,,,,,
ONT,RNO,273,,,,,,,,,,
ONT,SAN,2,,,,,,,,,,
ONT,SAT,439,,,,,,,,,,
ONT,SEA,1343,,,,,,,,,,
ONT,SFO,1599,,,,,,,,,,
ONT,SJC,2742,,,,,,,,,,
ONT,SLC,1658,,,,,,,,,,
ONT,SMF,3803,,,,,,,,,,
ONT,TUL,228,,,,,,,,,,
ONT,TUS,474,,,,,,,,,,
ORD,ABE,1426,,,,,,,,,,
ORD,ABQ,754,,,,,,,,,,
ORD,ALB,1632,,,,,,,,,,
ORD,ANC,561,,,,,,,,,,
ORD,ASE,310,,,,,,,,,,
ORD,ATL,7449,,,,,,,,,,
ORD,ATW,2288,,,,,,,,,,
ORD,AUS,2515,,,,,,,,,,
ORD,AVP,718,,,,,,,,,,
ORD,AZO,2350,,,,,,,,,,
ORD,BDL,3335,,,,,,,,,,
ORD,BHM,1511,,,,,,,,,,
ORD,BIL,105,,,,,,,,,,
ORD,BMI,2005,,,,,,,,,,
ORD,BNA,3905,,,,,,,,,,
ORD,BOI,786,,,,,,,,,,
ORD,BOS,7133,,,,,,,,,,
ORD,BTR,215,,,,,,,,,,
ORD,BTV,738,,,,,,,,,,
ORD,BUF,3437,,,,,,,,,,
ORD,BWI,3552,,,,,,,,,,
ORD,BZN,336,,,,,,,,,,
ORD,CAE,1373,,,,,,,,,,
ORD,CAK,1047,,,,,,,,,,
ORD,CHA,767,,,,,,,,,,
ORD,CHS,1337,,,,,,,,,,
ORD,CID,4154,,,,,,,,,,
ORD,CLE,4567,,,,,,,,,,
ORD,CLT,6013,,,,,,,,,,
ORD,CMH,4664,,,,,,,,,,
ORD,CMI,2404,,,,,,,,,,
ORD,COS,1525,,,,,,,,,,
ORD,CPR,134,,,,,,,,,,
ORD,CRW,708,,,,,,,,,,
ORD,CVG,5993,,,,,,,,,,
ORD,CWA,1715,,,,,,,,,,
ORD,DAL,1007,,,,,,,,,,
ORD,DAY,1786,,,,,,,,,,
ORD,DBQ,1347,,,,,,,,,,
ORD,DCA,7430,,,,,,,,,,
ORD,DEN,5773,,,,,,,,,,
ORD,DFW,8093,,,,,,,,,,
ORD,DSM,4823,,,,,,,,,,
ORD,DTW,7602,,,,,,,,,,
ORD,EGE,197,,,,,,,,,,
ORD,ELP,670,,,,,,,,,,
ORD,EVV,1944,,,,,,,,,,
ORD,EWR,7174,,,,,,,,,,
ORD,FAR,1344,,,,,,,,,,
ORD,FCA,104,,,,,,,,,,
ORD,FLL,1583,,,,,,,,,,
ORD,FNT,1265,,,,,,,,,,
ORD,FSD,1724,,,,,,,,,,
ORD,FWA,2956,,,,,,,,,,
ORD,GEG,327,,,,,,,,,,
ORD,GJT,13,,,,,,,,,,
ORD,GPT,214,,,,,,,,,,
ORD,GRB,3631,,,,,,,,,,
ORD,GRR,3699,,,,,,,,,,
ORD,GSO,870,,,,,,,,,,
ORD,GSP,1302,,,,,,,,,,
ORD,GTF,23,,,,,,,,,,
ORD,GUC,2,,,,,,,,,,
ORD,HDN,200,,,,,,,,,,
ORD,HNL,641,,,,,,,,,,
ORD,HPN,3624,,,,,,,,,,
ORD,HSV,547,,,,,,,,,,
ORD,IAD,2891,,,,,,,,,,
ORD,IAH,5463,,,,,,,,,,
ORD,ICT,3001,,,,,,,,,,
ORD,IND,4103,,,,,,,,,,
ORD,JAC,463,,,,,,,,,,
ORD,JAN,211,,,,,,,,,,
ORD,JAX,1697,,,,,,,,,,
ORD,JFK,3684,,,,,,,,,,
ORD,LAN,1409,,,,,,,,,,
ORD,LAS,5257,,,,,,,,,,
ORD,LAX,6974,,,,,,,,,,
ORD,LEX,1965,,,,,,,,,,
ORD,LGA,10770,,,,,,,,,,
ORD,LGB,604,,,,,,,,,,
ORD,LIT,1806,,,,,,,,,,
ORD,LNK,1407,,,,,,,,,,
ORD,LSE,1572,,,,,,,,,,
ORD,MBS,1339,,,,,,,,,,
ORD,MCI,3900,,,,,,,,,,
ORD,MCO,3798,,,,,,,,,,
ORD,MDT,1552,,,,,,,,,,
ORD,MEM,3782,,,,,,,,,,
ORD,MHT,1144,,,,,,,,,,
ORD,MIA,3343,,,,,,,,,,
ORD,MKE,3400,,,,,,,,,,
ORD,MLI,2579,,,,,,,,,,
ORD,MOB,210,,,,,,,,,,
ORD,MQT,313,,,,,,,,,,
ORD,MSN,4878,,,,,,,,,,
ORD,MSO,105,,,,,,,,,,
ORD,MSP,9688,,,,,,,,,,
ORD,MSY,1502,,,,,,,,,,
ORD,MTJ,30,,,,,,,,,,
ORD,OAK,59,,,,,,,,,,
ORD,OGG,221,,,,,,,,,,
ORD,OKC,1937,,,,,,,,,,
ORD,OMA,4097,,,,,,,,,,
ORD,ORF,1188,,,,,,,,,,
ORD,PBI,656,,,,,,,,,,
ORD,PDX,2394,,,,,,,,,,
ORD,PHL,6733,,,,,,,,,,
ORD,PHX,5124,,,,,,,,,,
ORD,PIA,3256,,,,,,,,,,
ORD,PIT,3611,,,,,,,,,,
ORD,PNS,292,,,,,,,,,,
ORD,PSP,451,,,,,,,,,,
ORD,PVD,1789,,,,,,,,,,
ORD,PWM,343,,,,,,,,,,
ORD,RAP,218,,,,,,,,,,
ORD,RDU,3140,,,,,,,,,,
ORD,RIC,1884,,,,,,,,,,
ORD,RNO,365,,,,,,,,,,
ORD,ROA,555,,,,,,,,,,
ORD,ROC,2550,,,,,,,,,,
ORD,RST,2366,,,,,,,,,,
ORD,RSW,764,,,,,,,,,,
ORD,SAN,3308,,,,,,,,,,
ORD,SAT,1713,,,,,,,,,,
ORD,SAV,1132,,,,,,,,,,
ORD,SBN,2266,,,,,,,,,,
ORD,SDF,3496,,,,,,,,,,
ORD,SEA,4802,,,,,,,,,,
ORD,SFO,5524,,,,,,,,,,
ORD,SGF,2306,,,,,,,,,,
ORD,SHV,211,,,,,,,,,,
ORD,SJC,1333,,,,,,,,,,
ORD,SJU,1036,,,,,,,,,,
ORD,SLC,2860,,,,,,,,,,
ORD,SMF,1077,,,,,,,,,,
ORD,SNA,2580,,,,,,,,,,
ORD,SPI,1085,,,,,,,,,,
ORD,STL,4558,,,,,,,,,,
ORD,STT,80,,,,,,,,,,
ORD,SYR,2314,,,,,,,,,,
ORD,TOL,1337,,,,,,,,,,
ORD,TPA,2443,,,,,,,,,,
ORD,TUL,2040,,,,,,,,,,
ORD,TUS,865,,,,,,,,,,
ORD,TVC,2435,,,,,,,,,,
