origin,destination,count,iata,name,city,state,country,latitude,longitude,origin_sum,state_group,ori_state_flights,city_unique,city_lat,city_long
CMH,LAS,1341,BTT,Bettles,Bettles,AK,USA,66.91528667,-151.5280556,0,,,Chalkyitsik,66.64969083,-143.7359492
CMH,LAX,48,BTV,Burlington International,Burlington,VT,USA,44.47300361,-73.1503125,7005,,,Carroll,42.04619444,-94.789
CMH,LGA,2355,BTY,Beatty,Beatty,NV,USA,36.86105722,-116.7870036,0,,,Sault Ste. Marie,46.25075194,-84.47238528
CMH,MCI,164,BUB,Cram,Burwell,NE,USA,41.77669444,-99.14975,0,,,Culpeper,38.5267075,-77.85885528
CMH,MCO,1074,BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667,26281,,,Crooked Creek,61.86902194,-158.1371178
CMH,MDW,2643,BUM,Butler Memorial,Butler,MO,USA,38.28977028,-94.34012694,0,,,Clarksburg,39.29663889,-80.22808333
CMH,MEM,1057,BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969,31405,,,Grand Marais,47.83830556,-90.38313889
CMH,MIA,469,BUY,Burlington Municipal,Burlington,NC,USA,36.04854333,-79.47488694,0,,,Cordele,31.98883333,-83.77391667
CMH,MKE,1054,BVI,Beaver County,Beaver Falls,PA,USA,40.77248083,-80.39142556,0,,,Kingstree,33.71722222,-79.85697222
CMH,MSP,1076,BVK,Buckland,Buckland,AK,USA,65.98228611,-161.1519778,0,,,Clarksdale,34.29971,-90.51231611
CMH,OMA,1,BVN,Albion Municipal,Albion,NE,USA,41.72857778,-98.05575972,0,,,Crookston,47.84169417,-96.62162028
CMH,ORD,4959,BVO,Bartlesville Municipal,Bartlesville,OK,USA,36.76247611,-96.01115167,0,,,Chicken,64.07133833,-141.9522792
CMH,PBI,5,BVS,Skagit Regional/Bay View,Burlington/Mount Vernon,WA,USA,48.47088889,-122.4208611,0,,,NA,33.127231,-117.278727
CMH,PHL,996,BVX,Batesville Regional,Batesville,AR,USA,35.726105,-91.64736083,0,,,Clintonville,44.61381306,-88.73126667
CMH,PHX,1096,BVY,Beverly Municipal,Beverly,MA,USA,42.58417111,-70.91651833,0,,,College Station,30.58858944,-96.36382417
CMH,RDU,500,BWC,Brawley Municipal,Brawley,CA,USA,32.9931,-115.5169325,0,,,Port Angeles,48.12019444,-123.4996944
CMH,RSW,137,BWD,Brownwood Municipal,Brownwood,TX,USA,31.79362222,-98.95649528,0,,,Clarks Point,58.84230472,-158.5452331
CMH,SLC,291,BWG,Bowling Green-Warren County,Bowling Green,KY,USA,36.96451667,-86.41967917,0,,,Chehalis,46.67649194,-122.9792967
CMH,STL,679,BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833,104074,,,Clearwater,27.97668639,-82.75874028
CMH,SYR,1,BWP,Harry Stern,Wahpeton,ND,USA,46.24640083,-96.6056825,0,,,Camarillo,34.21375472,-119.0943264
CMH,TPA,972,BXA,George R Carr Memorial,Bogalusa,LA,USA,30.81368639,-89.86496444,0,,,Champaign/Urbana,40.03925,-88.27805556
CMI,ABI,1,BXG,Burke County,Waynesboro,GA,USA,33.04093056,-82.00397917,0,,,Hancock,47.16841722,-88.48906083
CMI,DFW,366,BXK,Buckeye Municipal,Buckeye,AZ,USA,33.42088556,-112.6863,0,,,Chariton,41.01962389,-93.35968028
CMI,ORD,2406,BYA,Boundary,Boundary,AK,USA,64.07830278,-141.113375,0,,,Claremont,43.37043194,-72.36867667
CMI,SPI,1,BYG,Johnson County,Buffalo,WY,USA,44.38108528,-106.7217897,0,,,Concordia,39.54925139,-97.65231667
CMX,MSP,318,BYI,Burley Municipal,Burley,ID,USA,42.54260361,-113.7715442,0,,,Carlsbad,32.33747222,-104.2632778
COD,DEN,481,BZN,Gallatin,Bozeman,MT,USA,45.77690139,-111.1530072,4659,,,Chino,33.97469444,-117.6366111
COD,SLC,707,C00,Mercer County,Aledo,IL,USA,41.248645,-90.73708361,0,,,Chappell,41.07747222,-102.4640556
COS,ABQ,1,C05,Chenega Bay,Chenega,AK,USA,60.07730556,-147.9918889,0,,,Chanute,37.66879722,-95.48506444
COS,ATL,591,C09,Morris Municipal,Morris,IL,USA,41.42541667,-88.41869444,0,,,Moab,38.75495611,-109.7548439
COS,CLE,1,C15,Pekin Municipal,Pekin,IL,USA,40.48820611,-89.67591083,0,,,Cody,44.52019417,-109.0237961
COS,CVG,104,C17,Marion,Marion,IA,USA,42.03111083,-91.52934222,0,,,Coeur D'Alene,47.77429167,-116.8196231
COS,DEN,4193,C18,Frankfort,Chicago/Frankfort,IL,USA,41.4775,-87.84047222,0,,,Merritt Island,28.34158944,-80.6854975
COS,DFW,2036,C25,Waverly Municipal,Waverly,IA,USA,42.7419525,-92.50793528,0,,,Coleman,31.84113889,-99.40361111
COS,FAT,1,C29,Morey,Middleton,WI,USA,43.11424444,-89.53073222,0,,,Cloquet,46.70016833,-92.50552861
COS,IAH,1725,C34,Gibson City Municipal,Gibson City,IL,USA,40.48578389,-88.2672725,0,,,Cotulla,28.45825583,-99.22016389
COS,LAN,1,C35,Reedsburg Municipal,Reedsburg,WI,USA,43.52589944,-89.98322194,0,,,Whiteville,34.27287278,-78.71499278
COS,LAS,98,C47,Portage Municipal,Portage,WI,USA,43.5600925,-89.48309278,0,,,Compton,33.89001611,-118.2436831
COS,LAX,997,C52,Burlington Municipal,Burlington,WI,USA,42.69056389,-88.30464,0,,,Casper,42.90835556,-106.4644661
COS,MCI,179,C56,Sanger,Chicago/Monee,IL,USA,41.37756167,-87.68137528,0,,,Cahokia/St. Louis,38.57072444,-90.15622111
COS,MEM,117,C62,Kendallville Municipal,Kendallville,IN,USA,41.47271639,-85.26080833,0,,,Isla De Culebra,18.31328917,-65.30432444
COS,MKE,1,C65,Plymouth Municipal,Plymouth,IN,USA,41.36513333,-86.30050417,0,,,Celina,40.48408333,-84.56011111
COS,MSP,450,C66,Monmouth Municipal,Monmouth,IL,USA,40.92970444,-90.63110722,0,,,Chatham,41.68840028,-69.98952417
COS,ONT,460,C71,Crosby Municipal,Crosby,MS,USA,31.29600472,-91.05288167,0,,,North Myrtle Beach,33.81175,-78.72394444
COS,ORD,1519,C73,Dixon Muni-Charles R Walgreen,Dixon,IL,USA,41.83369889,-89.44621333,0,,,Corcoran,36.10245111,-119.5948469
COS,PHX,1393,C75,Marshall County,Lacon,IL,USA,41.01928583,-89.38642222,0,,,Corpus Christi,27.77036083,-97.50121528
COS,SAN,472,C77,Poplar Grove,Poplar Grove,IL,USA,42.32268639,-88.83651833,0,,,Corsicana,32.02748861,-96.39803611
COS,SFO,364,C80,New Coalinga Municipal,Coalinga,CA,USA,36.16313889,-120.2938139,0,,,Crossett,33.17833278,-91.88018806
COS,SLC,1074,C81,Campbell,Chicago/Round Lake Park,IL,USA,42.32461111,-88.07408806,0,,,Corinth,34.91496778,-88.60348361
COS,SMF,424,C83,Byron,Byron,CA,USA,37.8284525,-121.6258219,0,,,Creston,41.02146139,-94.36331917
CPR,DEN,1536,C91,Dowagiac Municipal,Dowagiac,MI,USA,41.99293417,-86.1280125,0,,,Crossville,35.95129194,-85.08497806
CPR,MSP,32,CAD,Wexford County,Cadillac,MI,USA,44.27531333,-85.41892694,0,,,Cut Bank,48.60835444,-112.3761464
CPR,ORD,134,CAE,Columbia Metropolitan,Columbia,SC,USA,33.93884,-81.11953944,10550,,,Carrollton,33.63102778,-85.15202778
CPR,PIH,1,CAG,Craig-Moffat,Craig,CO,USA,40.49522139,-107.5216467,0,,,Cross City,29.63552778,-83.10475
CPR,SLC,1006,CAK,Akron-Canton Regional,Akron,OH,USA,40.91631194,-81.44246556,8994,,,Cushing,35.949925,-96.77305278
CRP,ATL,6,CAO,Clayton Municipal Airpark,Clayton,NM,USA,36.44585972,-103.1546583,0,,,Carmi,38.08947917,-88.12306111
CRP,DFW,2510,CAR,Caribou Municipal,Caribou,ME,USA,46.8715,-68.01791667,0,,,Custer,43.73331611,-103.6176947
CRP,HOU,1933,CAV,Clarion Municipal,Clarion,IA,USA,42.74194389,-93.75890944,0,,,Ash Flat,36.26487139,-91.56264111
CRP,IAH,821,CBE,Cumberland Regional,Cumberland,MD,USA,39.61541667,-78.76086361,0,,,Clovis,34.42513889,-103.0792778
CRW,ATL,1430,CBF,Council Bluffs Municipal,Council Bluffs,IA,USA,41.25947222,-95.75997222,0,,,Corvallis,44.49719361,-123.2898297
CRW,BNA,1,CBG,Cambridge Municipal,Cambridge,MN,USA,45.55854639,-93.26464361,0,,,Charlevoix,45.30477778,-85.27477778
CRW,CVG,391,CBK,Shaltz,Colby,KS,USA,39.42753083,-101.0465719,0,,,Mosinee,44.77761917,-89.66677944
CRW,DTW,208,CCB,Cable,Upland,CA,USA,34.11154056,-117.6875897,0,,,Lake Charles,30.21059167,-93.14318944
CRW,IAH,674,CCO,Newnan-Coweta County,Newnan,GA,USA,33.31208333,-84.77027778,0,,,Claxton,32.19505556,-81.86955556
CRW,LEX,1,CCR,Buchanan,Concord,CA,USA,37.98965639,-122.0568972,0,,,Chitina,61.58285917,-144.4270969
CRW,ORD,709,CCY,Charles City Municipal,Charles City,IA,USA,43.07260861,-92.61077833,0,,,Chase City,36.78833556,-78.50155361
CSG,ATL,1481,CDB,Cold Bay,Cold Bay,AK,USA,55.20559972,-162.7242628,0,,,Coldfoot,67.25163417,-150.2065672
CVG,ABE,248,CDC,Cedar City Muni,Cedar City,UT,USA,37.70097028,-113.098575,668,,,Calexico,32.66950333,-115.5133281
CVG,ABQ,260,CDH,Harrell,Camden,AR,USA,33.62279917,-92.76339528,0,,,Conroe,30.35183333,-95.4144675
CVG,ALB,912,CDI,Cambridge Municipal,Cambridge,OH,USA,39.97504417,-81.57759528,0,,,Carson City,39.19222972,-119.7343611
CVG,ANC,90,CDK,George T Lewis,Cedar Key,FL,USA,29.137745,-83.04984361,0,,,Camilla,31.21291667,-84.23680556
CVG,ATL,2758,CDN,Woodward,Camden,SC,USA,34.28358333,-80.56486111,0,,,Harrisburg,40.21713889,-76.85147222
CVG,ATW,697,CDR,Chadron Municipal,Chadron,NE,USA,42.83755556,-103.0954167,0,,,Circleville,39.51600611,-82.98215361
CVG,AUS,653,CDV,Merle K (Mudhole) Smith,Cordova,AK,USA,60.49183389,-145.4776503,725,,,Clay Center,39.38713889,-97.15721417
CVG,AVL,167,CDW,Essex Cty Arpt,Caldwell,NJ,USA,40.87522278,-74.28135667,0,,,Cozad,40.86911111,-100.0042222
CVG,AVP,357,CEC,Jack McNamara,Crescent City,CA,USA,41.78015722,-124.2365333,1063,,,Endicott,42.07853583,-76.09633306
CVG,AZO,149,CEF,Westover AFB,Chicopee,MA,USA,42.19826389,-72.53425833,0,,,Calhoun,34.45678278,-84.93949944
CVG,BDL,1157,CEK,Crete Municipal,Crete,NE,USA,40.61791667,-96.92488889,0,,,Chisana,62.07118972,-142.0483742
CVG,BGR,127,CEM,Central,Central,AK,USA,65.57380667,-144.7832908,0,,,Carrizo Springs,28.52225111,-99.82363444
CVG,BHM,852,CEU,Oconee County Regional,Clemson,SC,USA,34.67205556,-82.88644444,0,,,Bowman,46.18699111,-103.4280806
CVG,BNA,902,CEV,Mettel,Connersville,IN,USA,39.69803139,-85.13124528,0,,,Garrison,47.65594444,-101.4372222
CVG,BOS,1859,CEW,Bob Sikes,Crestview,FL,USA,30.77883333,-86.52211111,0,,,Faith,45.03609417,-102.0198803
CVG,BTR,2,CEY,Kyle-Oakley,Murray,KY,USA,36.66458333,-88.37277722,0,,,Bottineau,48.83039167,-100.4171361
CVG,BTV,152,CEZ,Cortez Muni,Cortez,CO,USA,37.30299778,-108.6280658,0,,,Luverne,43.62080278,-96.21864028
CVG,BUF,160,CFD,Coulter,Bryan,TX,USA,30.71569444,-96.33136111,0,,,Manitowish Waters,46.12197222,-89.88233333
CVG,BWI,1235,CFJ,Crawfordsville Municipal,Crawfordsville,IN,USA,39.97562861,-86.91986361,0,,,Canandaiga,42.90718611,-77.32162639
CVG,CAE,942,CFK,Chefornak,Chefornak,AK,USA,60.14922556,-164.2856325,0,,,Langdon,48.75301778,-98.39333694
CVG,CAK,39,CFT,Greenlee County,Clifton-Morenci,AZ,USA,32.95284306,-109.2103453,0,,,Glen Ullin,46.81278306,-101.8601556
CVG,CHA,132,CFV,Coffeyville Municipal,Coffeyville,KS,USA,37.0940475,-95.57189417,0,,,Tioga,48.3805325,-102.8979853
CVG,CHO,35,CGA,Craig SPB,Craig,AK,USA,55.47883139,-133.1478011,0,,,Monroe,33.78149889,-83.69355389
CVG,CHS,786,CGC,Crystal River,Crystal River,FL,USA,28.86727778,-82.57130556,0,,,Harbor Springs,45.42556528,-84.91338389
CVG,CID,873,CGE,Cambridge-Dorchester,Cambridge,MD,USA,38.53930556,-76.03036111,0,,,Lapeer,43.06703333,-83.27244444
CVG,CLE,493,CGF,Cuyahoga County,Cleveland,OH,USA,41.56512389,-81.48635389,0,,,Romeo,42.79699083,-82.97526583
CVG,CLT,926,CGI,Cape Girardeau Municipal,Cape Girardeau,MO,USA,37.22531694,-89.57075167,0,,,Daytona Beach,29.17991667,-81.05805556
CVG,CMH,795,CGS,College Park,College Park,MD,USA,38.98058333,-76.92230556,0,,,Daggett,34.85371333,-116.7866875
CVG,COS,104,CGX,Chicago Meigs,Chicago,IL,USA,41.85884389,-87.60791167,0,,,Danville,36.57286111,-79.33611111
CVG,CRW,391,CGZ,Casa Grande Municipal,Casa Grande,AZ,USA,32.95488889,-111.7668333,0,,,Rochester,43.28406194,-70.92925472
CVG,DAB,6,CHA,Lovell,Chattanooga,TN,USA,35.03526833,-85.20378778,4571,,,Dublin,32.56445806,-82.98525556
CVG,DAY,746,CHD,Chandler Municipal,Chandler,AZ,USA,33.26908333,-111.8111389,0,,,Dubuque,42.40295944,-90.70916722
CVG,DCA,2015,CHK,Chickasha Municipal,Chickasha,OK,USA,35.09614694,-97.96618361,0,,,Dahl Creek,66.94333806,-156.9046739
CVG,DEN,1384,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,823,,,Dodge City,37.76312194,-99.96542389
CVG,DFW,3244,CHP,Circle Hot Springs,Circle Hot Springs,AK,USA,65.48547222,-144.6107836,0,,,Bennington,42.8913325,-73.2464075
CVG,DSM,983,CHS,Charleston AFB/International,Charleston,SC,USA,32.89864639,-80.04050583,14181,,,Deland,29.06698056,-81.28394167
CVG,DTW,3023,CHT,Chillicothe Municipal,Chillicothe,MO,USA,39.78215278,-93.49568056,0,,,Deering,66.06820583,-162.7666028
CVG,EGE,30,CHU,Houston County,Caledonia,MN,USA,43.59635861,-91.50394639,0,,,Decorah,43.27550139,-91.73937389
CVG,EVV,135,CIC,Chico Municipal,Chico,CA,USA,39.79538278,-121.8584231,1392,,,De Queen,34.04699556,-94.39936556
CVG,EWR,3094,CID,Eastern Iowa,Cedar Rapids,IA,USA,41.88458833,-91.71087222,9377,,,Detroit,42.40919444,-83.00986111
CVG,FLL,683,CII,Choteau,Choteau,MT,USA,47.82528056,-112.1662136,0,,,Deer Park,47.96663889,-117.4266667
CVG,FSD,555,CIK,Chalkyitsik,Chalkyitsik,AK,USA,66.64969083,-143.7359492,0,,,Defiance,41.3375,-84.42880556
CVG,GRB,447,CIN,Arthur N Neu,Carroll,IA,USA,42.04619444,-94.789,0,,,Dallas-Fort Worth,32.89595056,-97.0372
CVG,GRR,1386,CIR,Cairo,Cairo,IL,USA,37.06447222,-89.21961111,0,,,Douglas,42.79725,-105.3857361
CVG,GSO,1057,CIU,Chippewa County International,Sault Ste. Marie,MI,USA,46.25075194,-84.47238528,0,,,Dothan,31.32133917,-85.44962889
CVG,GSP,456,CJR,Culpeper Regional,Culpeper,VA,USA,38.5267075,-77.85885528,0,,,Dalhart,36.022585,-102.5472775
CVG,HPN,126,CJX,Crooked Creek,Crooked Creek,AK,USA,61.86902194,-158.1371178,0,,,Dickinson,46.79738889,-102.8019528
CVG,HSV,800,CKB,Benedum,Clarksburg,WV,USA,39.29663889,-80.22808333,0,,,Dekalb,41.93188111,-88.70829861
CVG,HTS,159,CKC,Grand Marais/Cook County,Grand Marais,MN,USA,47.83830556,-90.38313889,0,,,Dunkirk,42.49333528,-79.27204167
CVG,IAD,783,CKF,Crisp County - Cordele,Cordele,GA,USA,31.98883333,-83.77391667,0,,,Knoxville,35.96383361,-83.87365389
CVG,IAH,2048,CKI,Williamsburg County,Kingstree,SC,USA,33.71722222,-79.85697222,0,,,Dillingham,59.0454125,-158.5033389
CVG,ILM,140,CKM,Fletcher,Clarksdale,MS,USA,34.29971,-90.51231611,0,,,Duluth,46.84209028,-92.19364861
CVG,IND,491,CKN,Crookston Muni Kirkwood,Crookston,MN,USA,47.84169417,-96.62162028,0,,,Baraboo,43.52195389,-89.77090222
CVG,JAC,13,CKP,Cherokee Municipal,Cherokee,IA,USA,42.73147222,-95.55613889,0,,,Dillon,45.25536056,-112.5525067
CVG,JAN,120,CKU,Cordova Muni,Cordova,AK,USA,60.54390333,-145.7267042,0,,,Delano,35.74558056,-119.2365039
CVG,JAX,1125,CKV,Outlaw,Clarksville,TN,USA,36.62188083,-87.41495361,0,,,The Dalles,45.61854556,-121.1673439
CVG,JFK,1532,CKX,Chicken,Chicken,AK,USA,64.07133833,-141.9522792,0,,,Delaware,40.27970139,-83.11480167
CVG,LAN,485,CLD,MC Clellan-Palomar Airport,NA,NA,USA,33.127231,-117.278727,2303,,,Diomede,65.75861111,-168.9530556
CVG,LAS,921,CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667,65795,,,Deming,32.26230917,-107.7206397
CVG,LAX,1143,CLI,Clintonville Municipal,Clintonville,WI,USA,44.61381306,-88.73126667,0,,,Sedalia,38.70688889,-93.17611111
CVG,LEX,1525,CLK,Clinton Municipal,Clinton,OK,USA,35.53832778,-98.932695,0,,,Westminster,39.60827778,-77.00766667
CVG,LGA,3645,CLL,Easterwood,College Station,TX,USA,30.58858944,-96.36382417,1367,,,Dalton,34.72174833,-84.86910806
CVG,LIT,49,CLM,William R Fairchild Intl,Port Angeles,WA,USA,48.12019444,-123.4996944,0,,,Denison,41.9864325,-95.38072083
CVG,MCI,1491,CLP,Clarks Point,Clarks Point,AK,USA,58.84230472,-158.5452331,0,,,Chicago/West Chicago,41.90688333,-88.24841722
CVG,MCO,1305,CLS,Chehalis-Centralia,Chehalis,WA,USA,46.67649194,-122.9792967,0,,,Kenansville,35.00006444,-77.981695
CVG,MDT,1007,CLT,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583,126045,,,De Ridder,30.83152778,-93.33963889
CVG,MEM,1226,CLW,Clearwater Air Park,Clearwater,FL,USA,27.97668639,-82.75874028,0,,,Durango,37.15151667,-107.7537692
CVG,MHT,776,CMA,Camarillo,Camarillo,CA,USA,34.21375472,-119.0943264,0,,,Del Rio,29.37181222,-100.9232339
CVG,MIA,1045,CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278,34157,,,Des Moines,41.53493306,-93.66068222
CVG,MKE,839,CMI,University of Illinois-Willard,Champaign/Urbana,IL,USA,40.03925,-88.27805556,2774,,,Dansville,42.57089972,-77.71305083
CVG,MSN,259,CMX,Houghton County Memorial,Hancock,MI,USA,47.16841722,-88.48906083,318,,,Detroit Lakes,46.82520861,-95.8856875
CVG,MSP,1745,CMY,Sparta/Fort McCoy,Sparta,WI,USA,43.95834806,-90.7378975,0,,,Shreveport,32.54021889,-93.7450225
CVG,MSY,195,CNC,Chariton Municipal,Chariton,IA,USA,41.01962389,-93.35968028,0,,,Denton,33.20072167,-97.19797722
CVG,MYR,13,CNH,Claremont Municipal,Claremont,NH,USA,43.37043194,-72.36867667,0,,,Destin,30.40006111,-86.47147722
CVG,OKC,769,CNK,Blosser Municipal,Concordia,KS,USA,39.54925139,-97.65231667,0,,,Durant,33.942265,-96.39451806
CVG,OMA,1003,CNM,Cavern City Air Terminal,Carlsbad,NM,USA,32.33747222,-104.2632778,0,,,Duncan,34.470875,-97.95986111
CVG,ORD,6014,CNO,Chino,Chino,CA,USA,33.97469444,-117.6366111,0,,,Douglas Bisbee,31.46902778,-109.6036667
CVG,ORF,450,CNP,Billy G Ray,Chappell,NE,USA,41.07747222,-102.4640556,0,,,Du Bois,41.17826611,-78.89869778
CVG,PBI,389,CNU,Chanute Martin Johnson,Chanute,KS,USA,37.66879722,-95.48506444,0,,,Unalaska,53.90013889,-166.5435
CVG,PDX,318,CNW,TSTC-Waco,Waco,TX,USA,31.63783139,-97.07413889,0,,,Kongiganak,59.95950583,-162.8817231
CVG,PFN,36,CNY,Canyonlands,Moab,UT,USA,38.75495611,-109.7548439,0,,,Devils Lake,48.11424528,-98.90877833
CVG,PHL,1671,COD,Yellowstone Regional,Cody,WY,USA,44.52019417,-109.0237961,1188,,,Novato,38.14351944,-122.5572167
CVG,PHX,468,COE,Coeur D'Alene Air Terminal,Coeur D'Alene,ID,USA,47.77429167,-116.8196231,0,,,Phoenix,33.68831667,-112.0825614
CVG,PIT,1292,COI,Merritt Island,Merritt Island,FL,USA,28.34158944,-80.6854975,0,,,Houston,30.06186111,-95.55277778
CVG,PVD,958,COM,Coleman Municipal,Coleman,TX,USA,31.84113889,-99.40361111,0,,,Danbury,41.37153528,-73.48219056
CVG,PWM,555,CON,Concord Municipal,Concord,NH,USA,43.20273278,-71.50228556,0,,,Summerville,33.06344444,-80.27933333
CVG,RDU,1087,COQ,Cloquet-Carlton County,Cloquet,MN,USA,46.70016833,-92.50552861,0,,,Doylestown,40.33305028,-75.12233833
CVG,RIC,786,COS,City of Colorado Springs Muni,Colorado Springs,CO,USA,38.80580556,-104.70025,16201,,,Dyersburg,35.99850694,-89.40608333
CVG,ROA,1,COT,Cotulla-Lasalle County,Cotulla,TX,USA,28.45825583,-99.22016389,0,,,Monahans,31.58246583,-102.9090428
CVG,ROC,730,COU,Columbia Regional,Columbia,MO,USA,38.81809306,-92.21962917,0,,,Hatch,32.66106083,-107.1979339
CVG,RSW,539,CPC,Columbus County Municipal,Whiteville,NC,USA,34.27287278,-78.71499278,0,,,Lovington,32.95394444,-103.4087778
CVG,SAN,571,CPK,Chesapeake Municipal,Norfolk,VA,USA,36.66561833,-76.32066389,0,,,Tatum,33.26122278,-103.2768939
CVG,SAT,882,CPM,Compton/Woodley,Compton,CA,USA,33.89001611,-118.2436831,0,,,Graham,33.11022222,-98.55527861
CVG,SAV,732,CPR,Natrona County Intl,Casper,WY,USA,42.90835556,-106.4644661,2709,,,Gruver,36.23372611,-101.4321894
CVG,SBN,12,CPS,St. Louis Downtown,Cahokia/St. Louis,IL,USA,38.57072444,-90.15622111,0,,,Whiteriver,33.81255056,-109.9867658
CVG,SCE,23,CPX,Benjamin Rivera Noriega,Isla De Culebra,PR,USA,18.31328917,-65.30432444,0,,,Wickenburg,33.96891833,-112.7985128
CVG,SDF,635,CQA,Lakefield,Celina,OH,USA,40.48408333,-84.56011111,0,,,Jal,32.13107833,-103.1548506
CVG,SEA,790,CQB,Chandler Municipal,Chandler,OK,USA,35.72381556,-96.82027306,0,,,Fabens,31.51567306,-106.1471978
CVG,SFO,777,CQX,Chatham Municipal,Chatham,MA,USA,41.68840028,-69.98952417,0,,,Alpine,30.38422222,-103.6835833
CVG,SGF,245,CRC,Circle City,Circle,AK,USA,65.83049389,-144.0758128,0,,,Spearman,36.221,-101.1945
CVG,SLC,1627,CRE,Grand Strand,North Myrtle Beach,SC,USA,33.81175,-78.72394444,0,,,Bagdad,34.59585278,-113.170195
CVG,SNA,285,CRG,Craig Municipal,Jacksonville,FL,USA,30.33633333,-81.51444444,0,,,Vega,35.23199833,-102.3990931
CVG,SRQ,444,CRO,Corcoran,Corcoran,CA,USA,36.10245111,-119.5948469,0,,,Eloy,32.80700583,-111.58679
CVG,STL,345,CRP,Corpus Christi International,Corpus Christi,TX,USA,27.77036083,-97.50121528,5270,,,Gila Bend,32.95810083,-112.6782181
CVG,SYR,831,CRQ,McClellan-Palomar,Carlsbad,CA,USA,33.12822222,-117.2802222,0,,,Belen,34.64519778,-106.8336958
CVG,TOL,20,CRS,C Davis Campbell -Corsicana Muni,Corsicana,TX,USA,32.02748861,-96.39803611,0,,,Conchas Dam,35.36671583,-104.1880314
CVG,TPA,1099,CRT,Crossett Municipal,Crossett,AR,USA,33.17833278,-91.88018806,0,,,Chinle,36.11088056,-109.5754222
CVG,TRI,247,CRW,Yeager,Charleston,WV,USA,38.37315083,-81.59318972,3414,,,Glenwood,33.35283972,-108.8672858
CVG,TUL,882,CRX,Roscoe Turner,Corinth,MS,USA,34.91496778,-88.60348361,0,,,Eagle,64.77639306,-141.1509206
CVG,TVC,129,CSB,Cambridge Municipal,Cambridge,NE,USA,40.30658333,-100.1620833,0,,,Wheatland,42.05552528,-104.9327492
CVG,TYS,916,CSG,Columbus Metropolitan,Columbus,GA,USA,32.51633333,-84.93886111,1481,,,Kearney,40.72702778,-99.00677778
CVG,VPS,103,CSM,Clinton-Sherman,Clinton,OK,USA,35.33983917,-99.20049944,0,,,Wenatchee,47.39886111,-120.2068333
CVG,XNA,101,CSQ,Creston Municipal,Creston,IA,USA,41.02146139,-94.36331917,0,,,Eau Claire,44.86525722,-91.48507194
CWA,DTW,549,CSV,Crossville Memorial,Crossville,TN,USA,35.95129194,-85.08497806,0,,,Webster City,42.43663889,-93.86886111
CWA,MKE,285,CTB,Cut Bank Muni,Cut Bank,MT,USA,48.60835444,-112.3761464,0,,,Elizabeth City,36.26057417,-76.17459778
CWA,MLI,1,CTJ,West Georgia Regional,Carrollton,GA,USA,33.63102778,-85.15202778,0,,,Newcastle,43.88545056,-104.3179178
CWA,MSP,13,CTK,Ingersoll,Canton,IL,USA,40.56909444,-90.07484,0,,,Edenton,36.027735,-76.56709333
CWA,ORD,1715,CTY,Cross City,Cross City,FL,USA,29.63552778,-83.10475,0,,,Enterprise,31.29972222,-85.89986111
DAB,ATL,2412,CTZ,Sampson County,Clinton,NC,USA,34.97561194,-78.36461528,0,,,Needles,34.76619444,-114.6232931
DAB,BWI,32,CUB,Columbia Owens Downtown,Columbia,SC,USA,33.97047222,-80.99525,0,,,Eek,60.21590417,-162.0056092
DAB,CLE,12,CUH,Cushing Municipal,Cushing,OK,USA,35.949925,-96.77305278,0,,,Keene,42.89839944,-72.27078111
DAB,CLT,23,CUL,Carmi Municipal,Carmi,IL,USA,38.08947917,-88.12306111,0,,,Meeker,40.04886222,-107.8859067
DAB,CVG,6,CUT,Custer County,Custer,SD,USA,43.73331611,-103.6176947,0,,,Alabaster,33.17781083,-86.78323722
DAB,EWR,311,CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725,91265,,,Belle Fourche,44.7342075,-103.8619925
DAB,JAX,1,CVK,Sharp County Regional,Ash Flat,AR,USA,36.26487139,-91.56264111,0,,,Emmetsburg,43.10202056,-94.704675
DAB,LGA,159,CVN,Clovis Municipal,Clovis,NM,USA,34.42513889,-103.0792778,0,,,Wellington,37.32441028,-97.38732333
DAB,MCO,1,CVO,Corvallis Muni,Corvallis,OR,USA,44.49719361,-123.2898297,0,,,Eagle River,45.93179639,-89.26906778
DAL,ABQ,3106,CVX,Charlevoix Municipal,Charlevoix,MI,USA,45.30477778,-85.27477778,0,,,Elkhart,37.00188194,-101.8821258
DAL,AMA,2665,CWA,Central Wisconsin,Mosinee,WI,USA,44.77761917,-89.66677944,2563,,,Shelby,35.25555556,-81.60099722
